row_id,disruption_label,day_of_week,month,quarter,week_of_year,is_weekend,covid_period,days_since_last_disruption,rolling_7d_avg_delay,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Inventory_Level,Temperature,Humidity,Waiting_Time,Asset_Utilization,Demand_Forecast
3634,0,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.68041235,0.45,4.4,4.42,3751.15,5174.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,0,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.67346936,0.26,6.2,3.67,2854.53,4531.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,0,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.6666667,0.71,1.1,4.25,3141.27,3674.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,0,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.66,0.87,1.0,1.42,7693.18,8228.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,0,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.65346533,0.67,7.5,1.23,7425.65,8893.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,1,3.0,9.0,3.0,38.0,0.0,0.0,2.0,0.78431374,0.49,6.0,5.3,9690.96,8130.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.5632184,0.55,5.3,3.15,5848.93,7547.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.5568182,0.16,4.5,4.49,3667.92,6324.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.5505618,0.66,3.0,2.86,4336.75,5225.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,1,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.7,0.75,3.6,4.24,10985.79,7847.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.6923077,0.14,0.7,4.04,2632.26,4618.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.6847826,0.33,5.4,1.72,4960.9,7460.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
3646,0,4.0,9.0,3.0,38.0,0.0,0.0,1.0,0.67741936,0.16,9.5,4.99,2866.36,4942.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7875,0.46,0.6,5.02,4958.89,6793.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7777778,0.61,0.7,0.38,7009.94,8708.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.76829267,0.72,5.6,2.12,1462.86,1701.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3650,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7590361,0.24,3.7,5.87,1180.48,1904.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.75,0.9,3.4,2.68,9282.45,9771.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7411765,0.62,7.6,5.17,6257.25,7725.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.73255813,0.46,1.2,3.18,801.54,1098.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3654,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7241379,0.78,4.0,5.23,1723.93,1937.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.71590906,0.63,9.4,2.77,2524.87,3098.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7078652,0.57,0.8,1.63,43831.26,5076.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.7,0.11,8.7,4.41,3961.04,7137.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.6923077,0.28,0.2,2.93,5421.44,8471.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.6847826,0.7,8.9,3.98,7997.65,9409.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.67741936,0.66,4.9,1.22,7524.78,9066.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.67021275,0.52,1.0,4.75,80331.24,9609.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,0,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.6631579,0.3,3.1,4.56,26018.85,3639.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,1,5.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8125,0.62,0.7,4.28,12779.86,9861.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8333333,0.17,2.2,2.61,4744.93,8111.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,1,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.85882354,0.88,5.4,2.05,8109.76,4793.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8488372,0.4,3.9,3.0,6202.0,8860.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.83908045,0.31,1.7,3.18,5135.86,7841.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,1,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.89772725,0.37,3.0,4.24,10784.64,9840.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8876405,0.56,10.0,4.51,482.82,619.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.87777776,0.67,4.1,6.41,3133.75,3753.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8681319,0.61,8.3,2.76,7250.63,9007.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8586956,0.31,2.1,4.7,3170.2,440.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8494624,0.8,9.3,4.01,8678.7,9643.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.84042555,0.52,8.1,3.68,4753.8,6255.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.83157897,0.32,1.9,0.76,438.9,665.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.8229167,0.82,8.1,4.4,5104.19,5609.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.814433,0.55,9.3,3.39,3758.75,4850.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,1,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.96938777,0.37,9.3,4.06,543.62,496.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,0,6.0,9.0,3.0,38.0,1.0,0.0,1.0,0.959596,0.83,3.0,3.79,4773.56,5217.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0253165,0.28,4.2,5.32,3118.72,4873.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,1,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2,0.49,0.8,1.63,6113.18,3419.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1851852,0.4,1.4,4.77,1990.8,2844.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1707317,0.7,2.0,7.92,5140.8,6048.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1566265,0.49,8.4,1.65,1615.9,2169.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3685,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1428572,0.82,9.1,5.26,2537.08,2788.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1294118,0.75,5.0,2.27,643.12,735.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1162791,0.77,0.2,3.65,762.87,862.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1034483,0.12,8.1,5.88,16268.56,2641.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0909091,0.13,4.1,4.41,3874.77,6858.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0786517,0.69,7.2,3.09,6013.02,7116.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0666667,0.84,0.1,4.31,4899.0,5325.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0549451,0.85,3.4,5.25,54059.78,5313.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0434783,0.89,4.1,3.32,6070.68,6424.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.032258,0.38,7.1,5.5,2014.8,2920.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0212766,0.59,1.0,4.56,1232.25,1550.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,1,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0631579,0.88,2.6,4.54,11272.1,9993.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0520834,0.87,0.8,4.12,6674.03,7138.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0412371,0.72,7.2,3.55,3956.86,4601.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0306122,0.44,0.6,2.19,4207.68,5844.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0,0.0,9.0,3.0,39.0,0.0,0.0,1.0,1.020202,0.28,8.5,2.76,3459.84,5406.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0795455,0.38,4.7,5.41,6666.78,9662.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0674157,0.85,8.4,3.84,499.5,540.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.0555556,0.86,5.0,2.08,4145.01,4457.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.043956,0.5,2.7,3.69,3261.0,4348.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,1,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2173913,0.27,1.9,2.76,6106.68,4007.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2043011,0.49,6.2,3.25,1810.35,2430.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1914893,0.44,4.7,3.12,5238.72,7276.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1789473,0.32,7.4,3.89,65601.36,9036.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1666666,0.78,3.2,3.84,4804.22,5398.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1546391,0.3,1.6,2.7,3415.75,5255.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1428572,0.86,3.8,4.75,772.83,831.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,1,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2525252,0.34,0.5,2.62,1546.9,1443.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.24,0.44,9.1,6.1,1306.08,1814.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2277228,0.53,2.3,4.3,7445.74,9733.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2156863,0.84,9.5,2.4,5614.76,6103.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2038835,0.27,3.5,3.03,2938.14,4627.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,0,1.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1923077,0.41,5.5,2.43,5645.64,8008.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.3333334,0.83,1.4,1.45,8506.76,9297.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.3191489,0.56,9.8,4.01,5665.14,7263.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.3052632,0.66,3.2,4.11,3489.32,4204.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2916666,0.38,1.6,4.98,445.74,646.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2783505,0.53,6.1,4.22,4035.38,5275.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2653061,0.18,8.8,3.77,45332.65,6985.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2525252,0.28,2.6,4.4,3585.28,5602.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.24,0.38,1.6,6.41,2298.39,3331.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3726,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2277228,0.38,9.6,2.36,1601.49,2321.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2156863,0.52,4.3,3.0,5674.16,7466.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2038835,0.75,6.4,3.15,8260.0,9440.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,0,2.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1923077,0.81,9.0,2.28,1229.89,1359.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.1318681,0.83,5.9,2.4,4699.44,5136.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.1195652,0.2,9.6,2.86,10230.0,1550.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.1075269,0.61,7.7,3.69,787.29,978.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.0957447,0.81,5.9,4.14,2538.53,2805.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,1,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.1263158,0.58,5.5,3.73,5515.46,5818.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,1,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.2604166,0.61,2.6,2.29,9978.13,7747.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.2474227,0.84,1.6,3.61,31220.2,3085.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.2346939,0.36,8.8,3.28,3756.32,5524.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,1,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.4040405,0.44,9.4,4.29,6251.9,3618.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.39,0.58,0.8,2.88,5217.95,6605.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.3762376,0.66,0.9,5.69,1606.05,1935.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.362745,0.28,2.5,2.73,5096.96,7964.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.3495146,0.86,7.1,4.73,7229.82,7774.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.3365384,0.45,3.0,4.2,1882.1,2596.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.3238095,0.87,5.7,3.18,911.62,975.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,0,3.0,9.0,3.0,39.0,0.0,0.0,2.0,1.3113208,0.78,8.6,4.57,1336.78,1502.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.25,0.22,8.5,6.17,1289.54,2114.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2376238,0.72,1.8,7.36,4324.94,5029.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2254902,0.63,9.2,4.93,1734.32,2128.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2135923,0.47,5.1,4.44,1556.73,2118.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2019231,0.29,1.8,1.02,1679.58,2604.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1904762,0.26,2.9,3.34,6035.4,9580.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1792452,0.64,3.1,3.99,5412.0,6600.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3753,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1682243,0.7,5.6,1.56,732.7,862.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,1,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2407408,0.66,1.9,4.55,9480.92,9519.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2293578,0.75,6.1,3.22,3624.25,4142.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2181818,0.52,4.6,4.39,3010.36,3961.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.2072072,0.11,4.6,3.57,47973.09,7858.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1964285,0.55,3.2,3.76,22156.48,2599.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1858407,0.89,2.3,3.6,5631.26,5959.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1754386,0.32,2.9,2.24,538.56,816.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1652174,0.13,10.0,4.95,806.25,1427.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,0,4.0,9.0,3.0,39.0,0.0,0.0,1.0,1.1551725,0.39,9.8,5.32,6617.1,9521.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.19,0.57,9.5,2.55,7265.17,9255.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1782178,0.89,6.3,3.63,95737.95,9210.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1666666,0.34,2.5,2.06,5829.0,8700.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1553398,0.64,3.6,3.76,56600.5,6275.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1442307,0.16,8.1,2.74,1652.42,2849.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1333333,0.1,6.3,3.27,2015.2,3664.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,1,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2924528,0.37,7.9,4.23,5130.38,4681.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2803738,0.81,2.1,3.05,3324.97,3674.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2685186,0.44,5.6,3.37,8094.24,1022.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2568808,0.15,2.5,6.06,2427.07,4221.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2454545,0.37,2.7,4.53,1302.87,1902.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2342342,0.9,7.7,2.67,2966.85,3123.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,0,5.0,9.0,3.0,39.0,1.0,0.0,1.0,1.2232143,0.71,3.0,3.16,2520.54,2948.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1546391,0.72,5.9,2.98,82973.66,8771.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1428572,0.59,5.0,3.2,6541.26,748.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1515151,0.26,1.6,3.92,2718.58,3596.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.14,0.37,6.9,2.78,6620.53,9665.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1287129,0.67,0.1,1.3,2360.55,2827.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,0,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.117647,0.26,6.2,3.47,2778.93,4411.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,1,6.0,9.0,3.0,39.0,1.0,0.0,1.0,1.1553398,0.24,8.4,2.81,5762.28,7745.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
